,Demand
5108,1.794038064
5109,1.757957292
5110,1.76339013
5111,1.728539075
5112,1.684709968
5113,1.649073102
5114,1.634171996
5115,1.613670107
5116,1.634085153
5117,1.654737275
5118,1.742028083
5119,1.822300216
5120,1.979745251
5121,2.064566273
5122,2.11274489
5123,2.117755221
5124,2.140936126
5125,2.16013959
5126,2.140688616
5127,2.143231436
5128,2.170601064
5129,2.135893749
5130,2.096719777
5131,1.989861562
5132,1.821069054
5133,1.59151525
5134,1.451995449
5135,1.320327056
5136,1.30460942
5137,1.320917264
5138,1.336617062
5139,1.329206016
5140,1.34109019
5141,1.368198141
5142,1.390571399
5143,1.397020109
5144,1.405492029
5145,1.482152139
5146,1.621848421
5147,1.765773613
5148,1.935946547
5149,2.142205018
5150,2.256992089
5151,2.231762891
5152,2.194683582
5153,2.072090577
5154,1.959557062
5155,1.850618881
5156,1.792224554
5157,1.75619778
5158,1.761664707
5159,1.726852351
5160,1.683039808
5161,1.647414868
5162,1.632525165
5163,1.61203477
5164,1.632459912
5165,1.653113597
5166,1.740388889
5167,1.820624166
5168,1.978003047
5169,2.062739547
5170,2.110854347
5171,2.115817839
5172,2.13894178
5173,2.15809566
5174,2.138627548
5175,2.141174515
5176,2.168555208
5177,2.133860549
5178,2.094705132
5179,1.987884114
5180,1.819175859
5181,1.589814104
5182,1.450371971
5183,1.318783302
5184,1.31405115
5185,1.329931056
5186,1.345776862
5187,1.338740578
5188,1.351201438
5189,1.378933049
5190,1.402135799
5191,1.409501835
5192,1.417905568
5193,1.49583448
5194,1.637125253
5195,1.782341161
5196,1.954934665
5197,2.16583885
5198,2.283950873
5199,2.259565957
5200,2.221242588
5201,2.095752451
5202,1.979510164
5203,1.867760731
5204,1.807035981
5205,1.770020006
5206,1.774862437
5207,1.739341137
5208,1.695225148
5209,1.659381741
5210,1.644283141
5211,1.623582188
5212,1.643822364
5213,1.664447431
5214,1.752006958
5215,1.832917415
5216,1.99150821
5217,2.077793089
5218,2.127076996
5219,2.132898535
5220,2.157066014
5221,2.17712826
5222,2.15797409
5223,2.160445109
5224,2.187623089
5225,2.152696568
5226,2.113201248
5227,2.005698815
5228,1.835447075
5229,1.602567098
5230,1.461702126
5231,1.32865297
5232,1.277522687
5233,1.294867195
5234,1.310213295
5235,1.301894401
5236,1.312381576
5237,1.337978736
5238,1.358342583
5239,1.362569103
5240,1.371206206
5241,1.444792694
5242,1.580626383
5243,1.721424865
5244,1.885734065
5245,2.080738476
5246,2.187470983
5247,2.160196542
5248,2.126130922
5249,2.010556106
5250,1.907006943
5251,1.804878908
5252,1.752129943
5253,1.718499467
5254,1.725479213
5255,1.692384246
5256,1.649306788
5257,1.614211074
5258,1.599827415
5259,1.579847091
5260,1.600720307
5261,1.621443314
5262,1.708030059
5263,1.78662974
5264,1.941072804
5265,2.022058419
5266,2.067341102
5267,2.070226008
5268,2.090822024
5269,2.107775419
5270,2.087546798
5271,2.090277745
5272,2.118149502
5273,2.084016521
5274,2.045684502
5275,1.940514185
5276,1.775544965
5277,1.554705966
5278,1.418710603
5279,1.290659905
5280,1.257321841
5281,1.295441275
5282,1.312127653
5283,1.297433082
5284,1.296510017
5285,1.310619857
5286,1.315988303
5287,1.302661087
5288,1.332252836
5289,1.393854574
5290,1.514267731
5291,1.661395161
5292,1.8121643
5293,1.96732902
5294,2.042827383
5295,1.989098142
5296,1.969685881
5297,1.905430582
5298,1.879323384
5299,1.830382077
5300,1.809884578
5301,1.78576257
5302,1.803403945
5303,1.790214123
5304,1.757629145
5305,1.733624956
5306,1.719709647
5307,1.714510335
5308,1.75411039
5309,1.791160373
5310,1.882937333
5311,1.958975496
5312,2.092333229
5313,2.142630926
5314,2.167884853
5315,2.152238325
5316,2.136344179
5317,2.11418628
5318,2.066889569
5319,2.054802691
5320,2.07836065
5321,2.049761546
5322,2.013083879
5323,1.886650883
5324,1.714819492
5325,1.526301907
5326,1.363171948
5327,1.249684133
5328,1.243410644
5329,1.281200018
5330,1.297634777
5331,1.282718554
5332,1.281523525
5333,1.295302413
5334,1.300218445
5335,1.286432845
5336,1.315209509
5337,1.375645924
5338,1.49461016
5339,1.639751776
5340,1.787894826
5341,1.938618024
5342,2.011055153
5343,1.957349087
5344,1.938954005
5345,1.876324399
5346,1.851790774
5347,1.804280536
5348,1.785480931
5349,1.762260329
5350,1.780269447
5351,1.767159944
5352,1.734524101
5353,1.710330423
5354,1.696672004
5355,1.691113272
5356,1.730149438
5357,1.766531823
5358,1.857707414
5359,1.932960553
5360,2.065621708
5361,2.115191433
5362,2.139759914
5363,2.123775895
5364,2.108074261
5365,2.086401466
5366,2.039858004
5367,2.028512227
5368,2.052525531
5369,2.02399488
5370,1.987696648
5371,1.863086499
5372,1.6935993
5373,1.508352364
5374,1.348282604
5375,1.236102996
5376,1.244590906
5377,1.263173479
5378,1.278097164
5379,1.268694049
5380,1.277512819
5381,1.301305673
5382,1.319269725
5383,1.320842333
5384,1.32967671
5385,1.39959244
5386,1.530813118
5387,1.66787744
5388,1.825183712
5389,2.006747647
5390,2.103860765
5391,2.074143736
5392,2.043677299
5393,1.936484149
5394,1.843664801
5395,1.749669973
5396,1.703663139
5397,1.67289451
5398,1.681680981
5399,1.650637054
5400,1.608437493
5401,1.573973823
5402,1.560194521
5403,1.540823362
5404,1.562231702
5405,1.583037501
5406,1.66880193
5407,1.745448255
5408,1.896385137
5409,1.972891152
5410,2.014791501
5411,2.015193998
5412,2.032770966
5413,2.047096373
5414,2.02595949
5415,2.028910162
5416,2.057368386
5417,2.023906204
5418,1.986557552
5419,1.88335863
5420,1.722854857
5421,1.512194397
5422,1.380315435
5423,1.256490059
5424,1.213084652
5425,1.232925069
5426,1.247419592
5427,1.236914933
5428,1.244038645
5429,1.265998369
5430,1.281524287
5431,1.280400586
5432,1.289435388
5433,1.355621717
5434,1.482155689
5435,1.615426196
5436,1.765617663
5437,1.933526404
5438,2.020866457
5439,1.988667819
5440,1.961858063
5441,1.863180483
5442,1.781262364
5443,1.695530676
5444,1.656373683
5445,1.628512618
5446,1.639134679
5447,1.610174559
5448,1.568866919
5449,1.53504539
5450,1.521880099
5451,1.503127838
5452,1.525079852
5453,1.545969764
5454,1.63089874
5455,1.705560503
5456,1.85293519
5457,1.924890041
5458,1.963354021
5459,1.961234451
5460,1.975744141
5461,1.987399576
5462,1.965339921
5463,1.968513828
5464,1.997567888
5465,1.964787221
5466,1.928437648
5467,1.827241615
5468,1.671274627
5469,1.470955313
5470,1.343258515
5471,1.223725961
5472,1.210050886
5473,1.229976967
5474,1.244442262
5475,1.233862584
5476,1.240870857
5477,1.262705738
5478,1.278065611
5479,1.276758281
5480,1.285806733
5481,1.351739076
5482,1.477953867
5483,1.610966002
5484,1.760672926
5485,1.9276517
5486,2.014326172
5487,1.981958527
5488,1.955397804
5489,1.857300165
5490,1.776124458
5491,1.69095552
5492,1.652265024
5493,1.624601976
5494,1.635349047
5495,1.606530841
5496,1.565283945
5497,1.531506147
5498,1.518382673
5499,1.499672561
5500,1.521661601
5501,1.542557242
5502,1.62742932
5503,1.701955927
5504,1.849088016
5505,1.920732916
5506,1.958962868
5507,1.956671535
5508,1.970972333
5509,1.982445934
5510,1.960323435
5511,1.963512545
5512,1.992607183
5513,1.959872931
5514,1.923591398
5515,1.822531768
5516,1.666873752
5517,1.467258707
5518,1.339846729
5519,1.220606532
5520,1.212375679
5521,1.232166817
5522,1.246678153
5523,1.23621665
5524,1.243406769
5525,1.265438309
5526,1.281059746
5527,1.280041679
5528,1.289068628
5529,1.355401063
5530,1.482118647
5531,1.615537784
5532,1.766007988
5533,1.934451698
5534,2.02217463
5535,1.990073214
5536,1.963120201
5537,1.864109006
5538,1.781763809
5539,1.695708398
5540,1.656283047
5541,1.628308074
5542,1.638858222
5543,1.609816464
5544,1.568473882
5545,1.534627195
5546,1.52143785
5547,1.502661342
5548,1.524592056
5549,1.545478673
5550,1.630440379
5551,1.705179891
5552,1.852694134
5553,1.924827286
5554,1.963425893
5555,1.961405129
5556,1.976034986
5557,1.987795023
5558,1.96577152
5559,1.968936681
5560,1.997967398
5561,1.965160031
5562,1.928771317
5563,1.827496817
5564,1.671352091
5565,1.470627642
5566,1.342767
5567,1.223066266
5568,1.201983786
5569,1.222163514
5570,1.236542267
5571,1.225740461
5572,1.232406921
5573,1.253872147
5574,1.268740364
5575,1.266889318
5576,1.275978185
5577,1.341158486
5578,1.466428192
5579,1.598675294
5580,1.7469475
5581,1.911172671
5582,1.995876381
5583,1.963008314
5584,1.93718497
5585,1.840804515
5586,1.761827067
5587,1.678324412
5588,1.641015203
5589,1.613938473
5590,1.625055695
5591,1.596657693
5592,1.555590655
5593,1.521942346
5594,1.50894269
5595,1.490357379
5596,1.512456053
5597,1.533368655
5598,1.618072262
5599,1.692198678
5600,1.838612441
5601,1.909339589
5602,1.946876588
5603,1.944076675
5604,1.957758948
5605,1.968694142
5606,1.946385565
5607,1.94961969
5608,1.978834481
5609,1.946237657
5610,1.91015759
5611,1.809501849
5612,1.654758686
5613,1.457228958
5614,1.330660324
5615,1.212285784
5616,1.177865734
5617,1.214131248
5618,1.229404302
5619,1.213464732
5620,1.211014065
5621,1.22326498
5622,1.226092249
5623,1.21019033
5624,1.235203813
5625,1.290260024
5626,1.402534715
5627,1.538507986
5628,1.674526596
5629,1.804743651
5630,1.86304731
5631,1.809448243
5632,1.795749394
5633,1.740625476
5634,1.723356911
5635,1.682453806
5636,1.671493241
5637,1.652434353
5638,1.672141309
5639,1.659402635
5640,1.626531951
5641,1.601463415
5642,1.588991038
5643,1.581772894
5644,1.618205632
5645,1.651505767
5646,1.739904887
5647,1.811533639
5648,1.940978747
5649,1.987187488
5650,2.008591315
5651,1.991049134
5652,1.976236311
5653,1.9568032
5654,1.913737428
5655,1.905813254
5656,1.93192885
5657,1.903714242
5658,1.869167828
5659,1.752973615
5660,1.594309358
5661,1.424162738
5662,1.278221671
5663,1.172081947
5664,1.175794469
5665,1.212031499
5666,1.227282838
5667,1.211324139
5668,1.208850002
5669,1.221072356
5670,1.223860582
5671,1.207919105
5672,1.232862247
5673,1.287817891
5674,1.399967541
5675,1.535769438
5676,1.671561418
5677,1.801395172
5678,1.859434649
5679,1.805837581
5680,1.792226514
5681,1.737242893
5682,1.720110126
5683,1.679330521
5684,1.668516484
5685,1.649535387
5686,1.669274079
5687,1.656542336
5688,1.623667263
5689,1.598582373
5690,1.586132166
5691,1.578883004
5692,1.615267079
5693,1.648509601
5694,1.736856823
5695,1.808417827
5696,1.937802821
5697,1.983948739
5698,2.005293413
5699,1.987722106
5700,1.972925897
5701,1.95353465
5702,1.910533883
5703,1.902673666
5704,1.928828558
5705,1.900619857
5706,1.866106188
5707,1.750069286
5708,1.591607331
5709,1.421742966
5710,1.276065992
5711,1.170039166
5712,1.21203994
5713,1.231687968
5714,1.246248131
5715,1.235911956
5716,1.243294929
5717,1.265535032
5718,1.281433866
5719,1.280722569
5720,1.289726716
5721,1.356483461
5722,1.483734271
5723,1.617585047
5724,1.768864733
5725,1.938862054
5726,2.027696909
5727,1.995877836
5728,1.968508786
5729,1.868528739
5730,1.784943262
5731,1.697947717
5732,1.657743032
5733,1.629437252
5734,1.639778557
5735,1.610499715
5736,1.569055656
5737,1.535135909
5738,1.521876705
5739,1.503029782
5740,1.524898641
5741,1.545775688
5742,1.630832447
5743,1.705797751
5744,1.853717281
5745,1.926368238
5746,1.965357815
5747,1.963623998
5748,1.978602833
5749,1.990666643
5750,1.968748128
5751,1.971887891
5752,2.000850817
5753,1.967965912
5754,1.931463528
5755,1.82996115
5756,1.673300255
5757,1.47139925
5758,1.343062785
5759,1.222873638
5760,1.207154333
5761,1.226964264
5762,1.241469188
5763,1.230991228
5764,1.238156024
5765,1.260160178
5766,1.27574519
5767,1.274686841
5768,1.283716785
5769,1.349993506
5770,1.476641072
5771,1.610003532
5772,1.760367444
5773,1.928607153
5774,2.016184081
5775,1.98404559
5776,1.957147206
5777,1.858263229
5778,1.776080891
5779,1.690148926
5780,1.650825909
5781,1.622894373
5782,1.633471944
5783,1.604461317
5784,1.56313206
5785,1.529294966
5786,1.516114794
5787,1.497347532
5788,1.519286369
5789,1.540174242
5790,1.625123467
5791,1.699833331
5792,1.847294356
5793,1.919359516
5794,1.957906785
5795,1.955848344
5796,1.970432377
5797,1.982152525
5798,1.960115237
5799,1.963283733
5800,1.992323351
5801,1.959526166
5802,1.923152378
5803,1.821907799
5804,1.665830851
5805,1.465260894
5806,1.337462731
5807,1.217826129
5808,1.26919753
5809,1.286413979
5810,1.301803771
5811,1.293597024
5812,1.304256771
5813,1.330040559
5814,1.35065263
5815,1.355153658
5816,1.363770356
5817,1.43773653
5818,1.574047366
5819,1.715232093
5820,1.880265643
5821,2.076660273
5822,2.184387763
5823,2.157365972
5824,2.12292807
5825,2.006486293
5826,1.90182729
5827,1.798857994
5828,1.745411655
5829,1.711485164
5830,1.71827803
5831,1.684970913
5832,1.64180265
5833,1.606641561
5834,1.59219539
5835,1.572152056
5836,1.592969921
5837,1.613684365
5838,1.700356167
5839,1.779157894
5840,1.93396362
5841,2.015412584
5842,2.06104512
5843,2.064186794
5844,2.085095086
5845,2.102320308
5846,2.082185632
5847,2.084893853
5848,2.112704949
5849,2.078502583
5850,2.04006885
5851,1.93469462
5852,1.769263516
5853,1.547371697
5854,1.410950553
5855,1.282462808
5856,1.287476983
5857,1.303901654
5858,1.319561592
5859,1.312048236
5860,1.323774975
5861,1.350712667
5862,1.372859475
5863,1.379057754
5864,1.387548289
5865,1.463862018
5866,1.603123004
5867,1.746695831
5868,1.916207951
5869,2.121198144
5870,2.235077505
5871,2.209617818
5872,2.172878138
5873,2.051076048
5874,1.939555026
5875,1.831384314
5876,1.773626193
5877,1.73786947
5878,1.743506884
5879,1.708888069
5880,1.665158367
5881,1.629593068
5882,1.614760393
5883,1.594327481
5884,1.614803119
5885,1.635464616
5886,1.722662312
5887,1.802713266
5888,1.959761294
5889,2.044075088
5890,2.091870722
5891,2.096599967
5892,2.119439024
5893,2.138344919
5894,2.118791103
5895,2.121358803
5896,2.148794837
5897,2.114163476
5898,2.075100851
5899,1.968465859
5900,1.800178976
5901,1.571777694
5902,1.432723995
5903,1.301534038
5904,1.260017748
5905,1.277533652
5906,1.292821274
5907,1.284352282
5908,1.294608486
5909,1.319955861
5910,1.339987485
5911,1.343846602
5912,1.352511015
5913,1.425589331
5914,1.560784402
5915,1.701065934
5916,1.864405661
5917,2.057549397
5918,2.162950212
5919,2.135337623
5920,2.101770269
5921,1.987355795
5922,1.885292048
5923,1.78428996
5924,1.732474364
5925,1.699240077
5926,1.706469942
5927,1.673658918
5928,1.630702995
5929,1.59569478
5930,1.581394787
5931,1.561498794
5932,1.582446092
5933,1.603180561
5934,1.689653466
5935,1.767982728
5936,1.921940402
5937,2.002305869
5938,2.047120308
5939,2.049661554
5940,2.069839617
5941,2.086429199
5942,2.066074839
5943,2.068836205
5944,2.096789151
5945,2.062749035
5946,2.024553152
5947,1.919655751
5948,1.755304719
5949,1.535874819
5950,1.400449323
5951,1.272983571
5952,1.194755009
5953,1.231620625
5954,1.247351163
5955,1.231814591
5956,1.2298584
5957,1.242711036
5958,1.246360869
5959,1.231292365
5960,1.257787804
5961,1.314962761
5962,1.429871822
5963,1.569455624
5964,1.710248887
5965,1.848541345
5966,1.912410821
5967,1.858769618
5968,1.843221373
5969,1.785141685
5970,1.76501211
5971,1.721507089
5972,1.707459479
5973,1.686761691
5974,1.705800032
5975,1.692915324
5976,1.660137121
5977,1.635413107
5978,1.622473662
5979,1.615909001
5980,1.65336698
5981,1.687880917
5982,1.777373423
5983,1.850429473
5984,1.981141073
5985,2.028673384
5986,2.051323464
5987,2.034394893
5988,2.019232053
5989,1.998916945
5990,1.954481645
5991,1.94521003
5992,1.970497735
5993,1.942158668
5994,1.906922381
5995,1.787413938
5996,1.624487563
5997,1.448394378
5998,1.296889374
5999,1.188371119
6000,1.185193138
6001,1.221839476
6002,1.237402849
6003,1.221719021
6004,1.219582148
6005,1.232214915
6006,1.235564182
6007,1.220191148
6008,1.246145078
6009,1.302545844
6010,1.416492304
6011,1.554756815
6012,1.693805416
6013,1.829147114
6014,1.890982836
6015,1.837357029
6016,1.822484555
6017,1.765484908
6018,1.746400748
6019,1.70384647
6020,1.690926869
6021,1.670827937
6022,1.69011059
6023,1.677279243
6024,1.644467247
6025,1.619617345
6026,1.606848567
6027,1.600045122
6028,1.637128477
6029,1.67119889
6030,1.760291872
6031,1.832826386
6032,1.963075209
6033,2.010123886
6034,2.032318584
6035,2.0151658
6036,2.000130856
6037,1.980138031
6038,1.936203157
6039,1.927423899
6040,1.953014115
6041,1.924720526
6042,1.889736319
6043,1.771438899
6044,1.610069905
6045,1.4361496
6046,1.286677664
6047,1.179028527
6048,1.242623462
6049,1.260737769
6050,1.275821222
6051,1.266828185
6052,1.276277985
6053,1.30075327
6054,1.319624982
6055,1.322201363
6056,1.330961125
6057,1.402265224
6058,1.535230651
6059,1.673707322
6060,1.833662267
6061,2.02030971
6062,2.121061108
6063,2.092267924
6064,2.060440191
6065,1.950076896
6066,1.853199277
6067,1.756128277
6068,1.70757141
6069,1.675720362
6070,1.683823486
6071,1.652003807
6072,1.609472205
6073,1.574769481
6074,1.560761597
6075,1.541160037
6076,1.562365981
6077,1.583140466
6078,1.669215914
6079,1.746601045
6080,1.898864048
6081,1.977064354
6082,2.020243982
6083,2.021585385
6084,2.040304228
6085,2.055623603
6086,2.034830246
6087,2.037697813
6088,2.065934221
6089,2.032218327
6090,1.994497743
6091,1.890553192
6092,1.728360482
6093,1.513850256
6094,1.380414374
6095,1.25499088
6096,1.287192665
6097,1.303432876
6098,1.31915575
6099,1.311803933
6100,1.323779249
6101,1.350985766
6102,1.373490121
6103,1.380083809
6104,1.388544953
6105,1.46540559
6106,1.605353873
6107,1.749483055
6108,1.920038548
6109,2.127031249
6110,2.24234381
6111,2.217248046
6112,2.179972121
6113,2.056921239
6114,1.943801573
6115,1.834419088
6116,1.775656451
6117,1.73947334
6118,1.744841568
6119,1.709917167
6120,1.666056666
6121,1.630397199
6122,1.61547448
6123,1.594950808
6124,1.615346717
6125,1.635995879
6126,1.723316093
6127,1.803658078
6128,1.961228496
6129,2.046209709
6130,2.094509279
6131,2.099608381
6132,2.122897249
6133,2.14219469
6134,2.122776196
6135,2.125311159
6136,2.152659815
6137,2.117928512
6138,2.078719374
6139,1.971790662
6140,1.802838468
6141,1.572920677
6142,1.433253672
6143,1.301434181
6144,1.248158727
6145,1.265966688
6146,1.281154663
6147,1.272429906
6148,1.282292536
6149,1.307214279
6150,1.326679795
6151,1.32991286
6152,1.338623809
6153,1.4108362
6154,1.544943071
6155,1.684343722
6156,1.846031472
6157,2.036004626
6158,2.139136245
6159,2.110947455
6160,2.07822914
6161,1.965791886
6162,1.866259282
6163,1.767175801
6164,1.716950661
6165,1.684391478
6166,1.692047547
6167,1.659720358
6168,1.616971529
6169,1.582112412
6170,1.567954986
6171,1.548202694
6172,1.569276227
6173,1.590030226
6174,1.676309148
6175,1.754177617
6176,1.90730819
6177,1.986616928
6178,2.030633481
6179,2.032589131
6180,2.052055007
6181,2.068024652
6182,2.047456035
6183,2.050269233
6184,2.078360526
6185,2.044478649
6186,2.006514741
6187,1.902082388
6188,1.738784747
6189,1.521755944
6190,1.3873015
6191,1.260832493
6192,1.240536943
6193,1.258619451
6194,1.273713753
6195,1.264748564
6196,1.274241218
6197,1.298762846
6198,1.317696196
6199,1.320340742
6200,1.329095438
6201,1.400493819
6202,1.533577732
6203,1.672150314
6204,1.832285129
6205,2.019277789
6206,2.120276261
6207,2.091545814
6208,2.059625636
6209,1.949047059
6210,1.851893846
6211,1.754613945
6212,1.705883907
6213,1.673959352
6214,1.682016072
6215,1.650143711
6216,1.607589561
6217,1.572870603
